7,5,44
10,2,85
1,4,37
8,4,26
9,3,43
7,3,48
4,4,39
1,2,31
2,1,62
3,2,42
5,3,63
3,3,46
3,3,36
3,5,57
5,2,52
9,2,53
7,5,54
10,5,70
8,3,42
4,2,63
9,4,68
2,3,53
2,1,56
3,1,29
5,3,38
9,2,29
7,5,48
2,5,85
9,1,44
6,5,69
10,3,33
5,4,56
8,4,59
4,4,23
6,1,32
10,4,65
10,2,26
9,5,40
2,4,21
2,3,7
2,5,69
10,4,48
8,2,58
1,5,58
3,4,58
4,2,34
3,4,50
6,3,68
4,3,60
6,4,38
2,5,57
8,1,27
5,3,63
3,5,40
6,3,42
8,3,40
8,2,29
1,4,33
4,1,54
1,1,64
9,2,44
3,2,33
10,1,82
5,4,37
8,4,37
3,5,14
3,4,38
10,4,53
6,3,42
6,2,56
8,4,36
9,5,40
8,5,48
10,1,33
1,5,16
2,4,50
2,4,48
3,3,75
6,1,52
2,1,47
7,3,50
3,1,12
4,5,44
2,2,43
7,2,41
6,5,64
5,5,50
1,3,49
10,4,29
7,5,45
7,4,60
10,4,42
1,1,35
3,2,76
7,4,56
5,1,47
6,4,10
7,3,56
2,5,43
7,3,37
9,5,25
2,2,53
3,3,54
9,3,37
3,5,42
7,4,42
2,2,42
4,3,58
5,1,75
2,4,28
7,1,33
