1,5,57
1,3,79
2,1,44
5,1,57
4,3,55
2,5,14
7,2,50
7,1,60
3,3,38
2,5,43
9,4,59
3,4,83
7,4,62
9,4,38
3,3,25
4,1,41
6,4,27
6,1,61
1,4,50
4,2,48
8,2,64
6,4,61
9,2,43
5,3,31
7,1,80
1,3,49
6,1,53
8,4,63
10,3,70
8,2,35
8,5,16
3,5,76
4,5,47
1,4,86
2,3,63
5,4,64
7,5,64
9,5,37
7,1,26
2,3,62
8,2,56
9,3,60
3,5,69
7,1,23
7,2,33
8,1,45
10,4,39
2,1,14
7,1,35
4,3,56
7,3,43
3,4,39
7,3,51
1,1,33
3,1,64
8,4,53
3,3,45
1,3,38
9,3,71
5,4,58
5,2,62
10,3,60
6,3,67
5,4,47
5,1,47
1,2,51
2,3,69
8,3,96
5,3,47
3,1,69
3,1,57
9,1,31
5,5,51
9,4,32
9,3,49
2,2,55
1,1,61
5,4,25
6,2,58
1,1,17
4,2,42
3,1,71
9,2,66
4,1,25
3,3,51
7,4,46
5,3,36
9,1,62
5,3,49
2,3,57
1,1,30
6,5,100
1,5,30
8,5,20
2,5,35
7,5,53
1,5,61
7,4,22
2,1,42
10,2,49
9,5,25
10,2,44
6,5,51
3,4,58
4,2,42
8,2,53
6,4,36
7,5,67
4,5,79
1,2,54
7,4,48
8,2,42
8,5,27
6,2,24
10,3,48
10,4,59
2,2,53
6,2,29
10,2,20
9,4,58
8,3,44
9,1,58
10,2,38
5,1,48
7,3,27
4,2,50
3,3,42
1,2,55
7,2,43
5,3,76
2,4,49
6,4,28
9,5,48
9,2,67
2,4,6
3,5,63
10,5,78
5,1,35
10,3,15
8,4,52
3,2,79
4,2,41
2,3,76
8,2,71
4,1,54
2,5,63
10,3,86
10,1,33
2,5,16
2,4,45
2,4,94
1,3,46
9,1,55
7,5,30
1,1,62
8,5,68
3,4,62
