4,2,58
7,3,29
4,1,45
5,1,48
6,4,41
9,5,59
1,5,51
6,5,74
2,3,60
1,1,53
2,1,73
10,4,54
5,4,63
5,1,50
1,4,30
8,2,27
8,5,46
3,4,40
3,3,23
3,4,52
2,5,48
2,5,66
1,2,76
10,4,72
9,5,54
7,4,75
3,1,25
9,5,34
1,3,46
4,2,15
9,3,37
10,5,59
3,3,45
10,1,21
7,3,67
1,4,49
6,1,34
1,2,35
9,2,72
4,5,54
5,1,56
7,3,75
3,3,38
8,3,46
8,4,36
2,4,58
4,1,44
8,1,42
5,5,70
1,5,41
2,1,70
7,4,35
4,1,46
6,3,53
5,3,49
3,3,30
2,3,39
8,3,43
9,3,70
5,1,14
10,1,43
4,3,59
5,4,44
4,4,58
5,1,60
6,3,48
4,1,58
1,2,23
8,5,19
2,4,37
5,3,51
5,2,70
5,2,94
5,4,25
5,4,21
10,2,53
7,5,36
7,5,52
2,2,58
9,2,22
3,2,18
5,5,18
2,3,27
8,4,50
4,2,52
3,4,48
10,1,60
2,3,45
1,4,61
6,4,52
4,2,42
9,3,28
7,4,8
6,3,75
10,3,27
1,1,51
5,3,56
2,1,44
3,1,52
8,3,33
5,4,58
2,1,52
10,2,80
3,2,42
1,4,47
3,1,26
7,1,50
7,4,44
7,3,48
7,3,73
10,5,59
10,4,36
10,1,25
4,1,43
10,5,71
2,3,27
6,3,34
4,2,47
5,5,64
6,1,15
10,2,79
9,3,41
6,2,37
4,5,45
10,5,73
2,4,66
5,1,58
8,5,68
3,1,38
2,2,66
10,1,56
10,3,72
5,4,60
4,1,60
8,1,40
3,4,63
3,3,82
7,1,45
7,4,68
10,2,36
2,4,53
9,2,22
8,2,29
1,3,80
10,4,32
4,5,68
7,2,52
10,5,72
8,4,65
10,1,59
2,1,26
3,5,39
6,4,50
2,3,53
10,1,60
2,4,60
2,2,34
8,2,57
3,3,46
8,3,62
8,3,1
10,1,37
8,4,20
9,1,50
4,3,24
6,3,44
9,4,45
6,5,66
10,2,60
7,5,88
6,1,29
5,3,24
5,2,61
9,3,79
6,2,49
2,5,46
5,4,55
9,1,49
10,4,33
8,5,39
2,1,72
3,1,27
9,2,46
10,5,40
7,1,29
4,5,52
4,5,34
2,5,63
7,1,55
4,5,60
4,4,44
10,2,61
7,4,43
4,4,38
1,3,21
4,1,38
8,2,66
6,4,55
1,4,44
2,5,42
5,1,72
4,4,53
4,1,73
1,2,72
2,2,66
6,5,57
4,3,0
9,2,44
3,2,60
1,2,47
3,5,42
8,3,38
8,3,54
3,5,18
10,4,90
7,1,38
3,5,53
8,1,43
1,1,77
5,2,41
3,4,44
9,4,71
7,2,54
1,2,55
9,5,88
10,1,43
3,3,71
