6,3,65
5,4,53
3,1,50
10,5,51
8,1,41
1,5,44
4,1,50
7,3,68
1,5,54
6,2,38
9,1,48
4,5,51
6,2,37
8,3,69
5,2,72
5,5,33
7,4,52
7,1,52
10,1,64
7,4,76
10,4,60
9,4,63
9,2,70
1,4,51
6,4,98
10,3,59
4,4,31
9,3,60
2,2,61
4,5,47
8,5,52
3,4,68
4,2,41
7,1,25
8,4,22
2,3,55
8,2,55
4,3,31
10,1,34
7,2,57
7,4,56
1,5,72
8,5,43
7,4,68
7,4,44
3,3,37
1,1,51
1,3,68
1,3,57
2,5,80
8,5,39
10,1,19
10,2,47
10,1,32
2,1,19
7,1,45
2,4,52
5,3,29
8,3,59
10,2,30
2,3,62
1,1,17
9,4,83
2,4,100
6,2,48
3,2,35
5,1,63
6,3,40
10,5,57
2,5,44
8,1,67
10,5,49
5,4,41
9,3,46
1,4,40
5,3,31
3,5,58
10,3,32
