7,3,54
1,1,73
8,4,32
2,4,52
4,2,66
3,5,44
1,5,54
4,5,57
8,4,3
10,1,50
5,5,55
2,1,51
4,1,47
6,4,44
8,3,68
3,2,23
1,5,41
1,3,59
8,5,31
4,2,52
2,4,49
1,1,39
2,4,51
10,2,47
3,4,54
4,2,40
3,4,55
9,5,61
4,5,63
8,3,51
6,5,69
3,4,56
6,4,44
10,4,49
3,4,26
10,3,68
5,2,38
3,2,2
2,2,59
5,4,15
2,1,33
7,4,57
1,2,22
1,5,60
3,1,47
6,3,37
6,4,66
3,3,67
2,1,55
2,1,46
8,4,18
8,2,38
7,4,82
10,1,61
8,2,48
9,4,95
2,3,63
3,5,56
9,4,48
2,4,72
9,3,60
8,1,37
10,3,27
6,3,22
6,4,12
2,5,21
3,3,49
2,1,10
6,3,3
8,5,60
10,2,88
8,3,23
8,1,73
7,5,53
7,2,49
1,2,43
6,1,35
2,5,38
5,3,54
7,2,62
4,2,51
5,5,60
7,1,56
3,5,34
1,4,46
7,4,38
4,4,38
8,3,48
10,5,35
10,4,33
5,1,25
5,1,35
8,1,49
10,5,30
10,1,13
2,2,51
6,3,24
3,5,76
6,1,58
7,4,35
10,4,78
6,4,41
4,4,48
4,3,45
2,1,56
7,2,63
7,3,61
9,4,42
8,1,47
9,2,50
7,5,71
8,5,39
3,1,56
7,1,48
6,3,34
6,2,71
1,3,25
9,4,52
5,3,56
4,1,25
8,4,76
6,1,37
6,3,20
8,2,63
1,1,43
8,4,30
2,4,45
6,4,58
6,2,66
8,3,37
10,5,27
1,2,32
7,3,2
6,5,49
5,1,39
8,1,71
5,3,40
8,2,54
9,4,81
5,1,58
10,1,69
8,1,36
9,4,22
9,1,62
7,1,73
5,5,35
2,5,36
1,1,74
3,1,52
1,3,30
4,3,9
2,1,59
9,1,58
7,3,36
9,2,58
8,1,94
3,2,26
8,5,81
4,3,73
7,4,69
3,1,50
7,4,56
1,1,47
5,2,15
9,3,78
3,2,69
6,4,41
7,3,50
2,2,59
2,1,29
9,5,64
3,1,35
6,2,74
7,1,37
6,4,46
6,1,9
7,2,44
5,4,39
9,5,39
